Position,Streams,Date,Region,Track ID
22,1729731,2017-08-06,global,7KXjTSCq5nL1LoYtL7XAwS
23,1713646,2017-08-06,global,4aWmUDTfIPGksMNLV2rQP2
27,1653957,2017-08-06,global,6RUKPb4LETWmmr3iAEQktW
39,1310499,2017-08-06,global,0KKkJNfGyhkQ5aFogxQAPU
53,1006479,2017-08-06,global,3eR23VReFzcdmS7TYCrhCe
93,655160,2017-08-06,global,3NdDpSvN911VPGivFlV5d0
2,3823231,2017-08-07,global,5CtI0qwDJkDQGwXD1H1cLb
8,2805018,2017-08-07,global,4iLqG9SeJSnt0cSPICSjxv
9,2735510,2017-08-07,global,7qiZfU4dY1lWllzX7mPBI3
15,2267938,2017-08-07,global,2ekn2ttSfGqwhhate0LSR0
22,1827225,2017-08-07,global,7KXjTSCq5nL1LoYtL7XAwS
23,1803403,2017-08-07,global,6RUKPb4LETWmmr3iAEQktW
29,1704121,2017-08-07,global,4aWmUDTfIPGksMNLV2rQP2
39,1376836,2017-08-07,global,0KKkJNfGyhkQ5aFogxQAPU
52,1078197,2017-08-07,global,3eR23VReFzcdmS7TYCrhCe
89,711297,2017-08-07,global,3NdDpSvN911VPGivFlV5d0
2,3833557,2017-08-08,global,5CtI0qwDJkDQGwXD1H1cLb
8,2858752,2017-08-08,global,4iLqG9SeJSnt0cSPICSjxv
9,2754675,2017-08-08,global,7qiZfU4dY1lWllzX7mPBI3
13,2408957,2017-08-08,global,2ekn2ttSfGqwhhate0LSR0
22,1885187,2017-08-08,global,7KXjTSCq5nL1LoYtL7XAwS
24,1810647,2017-08-08,global,6RUKPb4LETWmmr3iAEQktW
32,1686767,2017-08-08,global,4aWmUDTfIPGksMNLV2rQP2
39,1412850,2017-08-08,global,0KKkJNfGyhkQ5aFogxQAPU
53,1080118,2017-08-08,global,3eR23VReFzcdmS7TYCrhCe
89,732095,2017-08-08,global,3NdDpSvN911VPGivFlV5d0
2,3856674,2017-08-09,global,5CtI0qwDJkDQGwXD1H1cLb
7,2904755,2017-08-09,global,4iLqG9SeJSnt0cSPICSjxv
9,2791611,2017-08-09,global,7qiZfU4dY1lWllzX7mPBI3
12,2498367,2017-08-09,global,2ekn2ttSfGqwhhate0LSR0
21,1922072,2017-08-09,global,7KXjTSCq5nL1LoYtL7XAwS
25,1841516,2017-08-09,global,6RUKPb4LETWmmr3iAEQktW
32,1686821,2017-08-09,global,4aWmUDTfIPGksMNLV2rQP2
39,1429290,2017-08-09,global,0KKkJNfGyhkQ5aFogxQAPU
54,1094238,2017-08-09,global,3eR23VReFzcdmS7TYCrhCe
89,750786,2017-08-09,global,3NdDpSvN911VPGivFlV5d0
2,3857441,2017-08-10,global,5CtI0qwDJkDQGwXD1H1cLb
8,2913583,2017-08-10,global,4iLqG9SeJSnt0cSPICSjxv
9,2808421,2017-08-10,global,7qiZfU4dY1lWllzX7mPBI3
12,2530080,2017-08-10,global,2ekn2ttSfGqwhhate0LSR0
21,1946836,2017-08-10,global,7KXjTSCq5nL1LoYtL7XAwS
24,1854587,2017-08-10,global,6RUKPb4LETWmmr3iAEQktW
30,1688830,2017-08-10,global,4aWmUDTfIPGksMNLV2rQP2
38,1429686,2017-08-10,global,0KKkJNfGyhkQ5aFogxQAPU
55,1102209,2017-08-10,global,3eR23VReFzcdmS7TYCrhCe
89,752269,2017-08-10,global,3NdDpSvN911VPGivFlV5d0
2,4057528,2017-08-11,global,5CtI0qwDJkDQGwXD1H1cLb
8,2955591,2017-08-11,global,4iLqG9SeJSnt0cSPICSjxv
9,2914016,2017-08-11,global,7qiZfU4dY1lWllzX7mPBI3
12,2586023,2017-08-11,global,2ekn2ttSfGqwhhate0LSR0
21,1993607,2017-08-11,global,7KXjTSCq5nL1LoYtL7XAwS
25,1915241,2017-08-11,global,6RUKPb4LETWmmr3iAEQktW
29,1790529,2017-08-11,global,4aWmUDTfIPGksMNLV2rQP2
39,1477602,2017-08-11,global,0KKkJNfGyhkQ5aFogxQAPU
60,1127439,2017-08-11,global,3eR23VReFzcdmS7TYCrhCe
96,764531,2017-08-11,global,3NdDpSvN911VPGivFlV5d0
2,3975819,2017-08-12,global,5CtI0qwDJkDQGwXD1H1cLb
8,2849496,2017-08-12,global,7qiZfU4dY1lWllzX7mPBI3
9,2802924,2017-08-12,global,4iLqG9SeJSnt0cSPICSjxv
12,2511444,2017-08-12,global,2ekn2ttSfGqwhhate0LSR0
22,1896367,2017-08-12,global,7KXjTSCq5nL1LoYtL7XAwS
24,1807144,2017-08-12,global,6RUKPb4LETWmmr3iAEQktW
25,1803252,2017-08-12,global,4aWmUDTfIPGksMNLV2rQP2
40,1432238,2017-08-12,global,0KKkJNfGyhkQ5aFogxQAPU
57,1067563,2017-08-12,global,3eR23VReFzcdmS7TYCrhCe
102,701950,2017-08-12,global,3NdDpSvN911VPGivFlV5d0
2,3497567,2017-08-13,global,5CtI0qwDJkDQGwXD1H1cLb
8,2529879,2017-08-13,global,7qiZfU4dY1lWllzX7mPBI3
9,2508932,2017-08-13,global,4iLqG9SeJSnt0cSPICSjxv
11,2264627,2017-08-13,global,2ekn2ttSfGqwhhate0LSR0
21,1711264,2017-08-13,global,7KXjTSCq5nL1LoYtL7XAwS
25,1618049,2017-08-13,global,6RUKPb4LETWmmr3iAEQktW
26,1594309,2017-08-13,global,4aWmUDTfIPGksMNLV2rQP2
41,1281374,2017-08-13,global,0KKkJNfGyhkQ5aFogxQAPU
58,963972,2017-08-13,global,3eR23VReFzcdmS7TYCrhCe
93,651395,2017-08-13,global,3NdDpSvN911VPGivFlV5d0
2,3535411,2017-08-14,global,5CtI0qwDJkDQGwXD1H1cLb
7,2698342,2017-08-14,global,4iLqG9SeJSnt0cSPICSjxv
8,2680952,2017-08-14,global,7qiZfU4dY1lWllzX7mPBI3
10,2602093,2017-08-14,global,2ekn2ttSfGqwhhate0LSR0
21,1815183,2017-08-14,global,7KXjTSCq5nL1LoYtL7XAwS
25,1731125,2017-08-14,global,6RUKPb4LETWmmr3iAEQktW
32,1584428,2017-08-14,global,4aWmUDTfIPGksMNLV2rQP2
38,1357231,2017-08-14,global,0KKkJNfGyhkQ5aFogxQAPU
60,1029090,2017-08-14,global,3eR23VReFzcdmS7TYCrhCe
96,702378,2017-08-14,global,3NdDpSvN911VPGivFlV5d0
2,3517662,2017-08-15,global,5CtI0qwDJkDQGwXD1H1cLb
7,2688662,2017-08-15,global,4iLqG9SeJSnt0cSPICSjxv
8,2671943,2017-08-15,global,2ekn2ttSfGqwhhate0LSR0
9,2665444,2017-08-15,global,7qiZfU4dY1lWllzX7mPBI3
20,1829936,2017-08-15,global,7KXjTSCq5nL1LoYtL7XAwS
27,1722968,2017-08-15,global,6RUKPb4LETWmmr3iAEQktW
34,1548548,2017-08-15,global,4aWmUDTfIPGksMNLV2rQP2
38,1377278,2017-08-15,global,0KKkJNfGyhkQ5aFogxQAPU
60,1026461,2017-08-15,global,3eR23VReFzcdmS7TYCrhCe
95,711849,2017-08-15,global,3NdDpSvN911VPGivFlV5d0
2,3524568,2017-08-16,global,5CtI0qwDJkDQGwXD1H1cLb
7,2799047,2017-08-16,global,2ekn2ttSfGqwhhate0LSR0
8,2740714,2017-08-16,global,4iLqG9SeJSnt0cSPICSjxv
9,2673073,2017-08-16,global,7qiZfU4dY1lWllzX7mPBI3
21,1850117,2017-08-16,global,7KXjTSCq5nL1LoYtL7XAwS
28,1715992,2017-08-16,global,6RUKPb4LETWmmr3iAEQktW
34,1538000,2017-08-16,global,4aWmUDTfIPGksMNLV2rQP2
40,1380260,2017-08-16,global,0KKkJNfGyhkQ5aFogxQAPU
61,1035074,2017-08-16,global,3eR23VReFzcdmS7TYCrhCe
92,735200,2017-08-16,global,3NdDpSvN911VPGivFlV5d0
2,3510238,2017-08-17,global,5CtI0qwDJkDQGwXD1H1cLb
6,2831913,2017-08-17,global,2ekn2ttSfGqwhhate0LSR0
8,2740039,2017-08-17,global,4iLqG9SeJSnt0cSPICSjxv
9,2681053,2017-08-17,global,7qiZfU4dY1lWllzX7mPBI3
22,1853559,2017-08-17,global,7KXjTSCq5nL1LoYtL7XAwS
28,1696476,2017-08-17,global,6RUKPb4LETWmmr3iAEQktW
35,1536343,2017-08-17,global,4aWmUDTfIPGksMNLV2rQP2
44,1371847,2017-08-17,global,0KKkJNfGyhkQ5aFogxQAPU
63,1031761,2017-08-17,global,3eR23VReFzcdmS7TYCrhCe
92,743429,2017-08-17,global,3NdDpSvN911VPGivFlV5d0
3,3694122,2017-08-18,global,5CtI0qwDJkDQGwXD1H1cLb
7,2978790,2017-08-18,global,2ekn2ttSfGqwhhate0LSR0
9,2809309,2017-08-18,global,7qiZfU4dY1lWllzX7mPBI3
10,2796428,2017-08-18,global,4iLqG9SeJSnt0cSPICSjxv
23,1911445,2017-08-18,global,7KXjTSCq5nL1LoYtL7XAwS
28,1759162,2017-08-18,global,6RUKPb4LETWmmr3iAEQktW
35,1628420,2017-08-18,global,4aWmUDTfIPGksMNLV2rQP2
44,1425748,2017-08-18,global,0KKkJNfGyhkQ5aFogxQAPU
62,1047787,2017-08-18,global,3eR23VReFzcdmS7TYCrhCe
97,758011,2017-08-18,global,3NdDpSvN911VPGivFlV5d0
2,3707543,2017-08-19,global,5CtI0qwDJkDQGwXD1H1cLb
7,2977198,2017-08-19,global,2ekn2ttSfGqwhhate0LSR0
9,2765681,2017-08-19,global,7qiZfU4dY1lWllzX7mPBI3
10,2675351,2017-08-19,global,4iLqG9SeJSnt0cSPICSjxv
25,1834214,2017-08-19,global,7KXjTSCq5nL1LoYtL7XAwS
29,1673890,2017-08-19,global,4aWmUDTfIPGksMNLV2rQP2
30,1668676,2017-08-19,global,6RUKPb4LETWmmr3iAEQktW
45,1386345,2017-08-19,global,0KKkJNfGyhkQ5aFogxQAPU
65,1003585,2017-08-19,global,3eR23VReFzcdmS7TYCrhCe
103,704337,2017-08-19,global,3NdDpSvN911VPGivFlV5d0
2,3207622,2017-08-20,global,5CtI0qwDJkDQGwXD1H1cLb
7,2679857,2017-08-20,global,2ekn2ttSfGqwhhate0LSR0
8,2443479,2017-08-20,global,7qiZfU4dY1lWllzX7mPBI3
10,2402410,2017-08-20,global,4iLqG9SeJSnt0cSPICSjxv
25,1642486,2017-08-20,global,7KXjTSCq5nL1LoYtL7XAwS
32,1474396,2017-08-20,global,4aWmUDTfIPGksMNLV2rQP2
34,1468724,2017-08-20,global,6RUKPb4LETWmmr3iAEQktW
45,1231247,2017-08-20,global,0KKkJNfGyhkQ5aFogxQAPU
63,897523,2017-08-20,global,3eR23VReFzcdmS7TYCrhCe
94,646395,2017-08-20,global,3NdDpSvN911VPGivFlV5d0
3,3179742,2017-08-21,global,5CtI0qwDJkDQGwXD1H1cLb
7,2943179,2017-08-21,global,2ekn2ttSfGqwhhate0LSR0
9,2564317,2017-08-21,global,4iLqG9SeJSnt0cSPICSjxv
10,2530517,2017-08-21,global,7qiZfU4dY1lWllzX7mPBI3
26,1698769,2017-08-21,global,7KXjTSCq5nL1LoYtL7XAwS
32,1570926,2017-08-21,global,6RUKPb4LETWmmr3iAEQktW
38,1422939,2017-08-21,global,4aWmUDTfIPGksMNLV2rQP2
49,1251085,2017-08-21,global,0KKkJNfGyhkQ5aFogxQAPU
62,943880,2017-08-21,global,3eR23VReFzcdmS7TYCrhCe
96,684659,2017-08-21,global,3NdDpSvN911VPGivFlV5d0
4,3245274,2017-08-22,global,5CtI0qwDJkDQGwXD1H1cLb
6,3116153,2017-08-22,global,2ekn2ttSfGqwhhate0LSR0
9,2674883,2017-08-22,global,4iLqG9SeJSnt0cSPICSjxv
10,2601178,2017-08-22,global,7qiZfU4dY1lWllzX7mPBI3
26,1780914,2017-08-22,global,7KXjTSCq5nL1LoYtL7XAwS
33,1614078,2017-08-22,global,6RUKPb4LETWmmr3iAEQktW
39,1438371,2017-08-22,global,4aWmUDTfIPGksMNLV2rQP2
49,1299923,2017-08-22,global,0KKkJNfGyhkQ5aFogxQAPU
62,975819,2017-08-22,global,3eR23VReFzcdmS7TYCrhCe
96,715432,2017-08-22,global,3NdDpSvN911VPGivFlV5d0
4,3222089,2017-08-23,global,5CtI0qwDJkDQGwXD1H1cLb
6,3190255,2017-08-23,global,2ekn2ttSfGqwhhate0LSR0
8,2707744,2017-08-23,global,4iLqG9SeJSnt0cSPICSjxv
10,2611610,2017-08-23,global,7qiZfU4dY1lWllzX7mPBI3
26,1787064,2017-08-23,global,7KXjTSCq5nL1LoYtL7XAwS
33,1626886,2017-08-23,global,6RUKPb4LETWmmr3iAEQktW
39,1433515,2017-08-23,global,4aWmUDTfIPGksMNLV2rQP2
50,1298245,2017-08-23,global,0KKkJNfGyhkQ5aFogxQAPU
61,978754,2017-08-23,global,3eR23VReFzcdmS7TYCrhCe
94,739760,2017-08-23,global,3NdDpSvN911VPGivFlV5d0
4,3218287,2017-08-24,global,2ekn2ttSfGqwhhate0LSR0
7,3126182,2017-08-24,global,5CtI0qwDJkDQGwXD1H1cLb
8,2712880,2017-08-24,global,4iLqG9SeJSnt0cSPICSjxv
11,2602652,2017-08-24,global,7qiZfU4dY1lWllzX7mPBI3
26,1815461,2017-08-24,global,7KXjTSCq5nL1LoYtL7XAwS
34,1605054,2017-08-24,global,6RUKPb4LETWmmr3iAEQktW
41,1440853,2017-08-24,global,4aWmUDTfIPGksMNLV2rQP2
49,1283693,2017-08-24,global,0KKkJNfGyhkQ5aFogxQAPU
61,985553,2017-08-24,global,3eR23VReFzcdmS7TYCrhCe
93,758681,2017-08-24,global,3NdDpSvN911VPGivFlV5d0
4,3516436,2017-08-25,global,2ekn2ttSfGqwhhate0LSR0
8,3242226,2017-08-25,global,5CtI0qwDJkDQGwXD1H1cLb
11,2762707,2017-08-25,global,4iLqG9SeJSnt0cSPICSjxv
13,2691728,2017-08-25,global,7qiZfU4dY1lWllzX7mPBI3
27,1881963,2017-08-25,global,7KXjTSCq5nL1LoYtL7XAwS
35,1652208,2017-08-25,global,6RUKPb4LETWmmr3iAEQktW
38,1570529,2017-08-25,global,4aWmUDTfIPGksMNLV2rQP2
55,1298652,2017-08-25,global,0KKkJNfGyhkQ5aFogxQAPU
76,1002329,2017-08-25,global,3eR23VReFzcdmS7TYCrhCe
109,835708,2017-08-25,global,3NdDpSvN911VPGivFlV5d0
4,3425110,2017-08-26,global,2ekn2ttSfGqwhhate0LSR0
8,3229992,2017-08-26,global,5CtI0qwDJkDQGwXD1H1cLb
10,2706058,2017-08-26,global,7qiZfU4dY1lWllzX7mPBI3
11,2658341,2017-08-26,global,4iLqG9SeJSnt0cSPICSjxv
28,1874761,2017-08-26,global,7KXjTSCq5nL1LoYtL7XAwS
31,1696629,2017-08-26,global,4aWmUDTfIPGksMNLV2rQP2
35,1593328,2017-08-26,global,6RUKPb4LETWmmr3iAEQktW
52,1272491,2017-08-26,global,0KKkJNfGyhkQ5aFogxQAPU
73,976870,2017-08-26,global,3eR23VReFzcdmS7TYCrhCe
108,764608,2017-08-26,global,3NdDpSvN911VPGivFlV5d0
4,2935132,2017-08-27,global,2ekn2ttSfGqwhhate0LSR0
8,2691889,2017-08-27,global,5CtI0qwDJkDQGwXD1H1cLb
10,2327940,2017-08-27,global,7qiZfU4dY1lWllzX7mPBI3
11,2268447,2017-08-27,global,4iLqG9SeJSnt0cSPICSjxv
27,1638585,2017-08-27,global,7KXjTSCq5nL1LoYtL7XAwS
33,1425837,2017-08-27,global,4aWmUDTfIPGksMNLV2rQP2
36,1359879,2017-08-27,global,6RUKPb4LETWmmr3iAEQktW
56,1007465,2017-08-27,global,0KKkJNfGyhkQ5aFogxQAPU
68,858361,2017-08-27,global,3eR23VReFzcdmS7TYCrhCe
102,679677,2017-08-27,global,3NdDpSvN911VPGivFlV5d0
4,3255609,2017-08-28,global,2ekn2ttSfGqwhhate0LSR0
8,2715471,2017-08-28,global,5CtI0qwDJkDQGwXD1H1cLb
10,2532493,2017-08-28,global,7qiZfU4dY1lWllzX7mPBI3
11,2480609,2017-08-28,global,4iLqG9SeJSnt0cSPICSjxv
26,1915373,2017-08-28,global,7KXjTSCq5nL1LoYtL7XAwS
37,1487457,2017-08-28,global,6RUKPb4LETWmmr3iAEQktW
40,1417294,2017-08-28,global,4aWmUDTfIPGksMNLV2rQP2
61,1040963,2017-08-28,global,0KKkJNfGyhkQ5aFogxQAPU
68,942538,2017-08-28,global,3eR23VReFzcdmS7TYCrhCe
100,777018,2017-08-28,global,3NdDpSvN911VPGivFlV5d0
4,3435211,2017-08-29,global,2ekn2ttSfGqwhhate0LSR0
9,2739962,2017-08-29,global,5CtI0qwDJkDQGwXD1H1cLb
11,2558384,2017-08-29,global,4iLqG9SeJSnt0cSPICSjxv
12,2540444,2017-08-29,global,7qiZfU4dY1lWllzX7mPBI3
28,1932289,2017-08-29,global,7KXjTSCq5nL1LoYtL7XAwS
40,1527917,2017-08-29,global,6RUKPb4LETWmmr3iAEQktW
45,1432223,2017-08-29,global,4aWmUDTfIPGksMNLV2rQP2
63,1045991,2017-08-29,global,0KKkJNfGyhkQ5aFogxQAPU
69,947849,2017-08-29,global,3eR23VReFzcdmS7TYCrhCe
100,782462,2017-08-29,global,3NdDpSvN911VPGivFlV5d0
4,3460920,2017-08-30,global,2ekn2ttSfGqwhhate0LSR0
9,2718114,2017-08-30,global,5CtI0qwDJkDQGwXD1H1cLb
11,2592435,2017-08-30,global,4iLqG9SeJSnt0cSPICSjxv
13,2542709,2017-08-30,global,7qiZfU4dY1lWllzX7mPBI3
29,1921468,2017-08-30,global,7KXjTSCq5nL1LoYtL7XAwS
39,1553708,2017-08-30,global,6RUKPb4LETWmmr3iAEQktW
45,1436093,2017-08-30,global,4aWmUDTfIPGksMNLV2rQP2
64,1045757,2017-08-30,global,0KKkJNfGyhkQ5aFogxQAPU
69,955567,2017-08-30,global,3eR23VReFzcdmS7TYCrhCe
90,831120,2017-08-30,global,3NdDpSvN911VPGivFlV5d0
4,3467591,2017-08-31,global,2ekn2ttSfGqwhhate0LSR0
9,2690750,2017-08-31,global,5CtI0qwDJkDQGwXD1H1cLb
12,2600739,2017-08-31,global,4iLqG9SeJSnt0cSPICSjxv
13,2508263,2017-08-31,global,7qiZfU4dY1lWllzX7mPBI3
30,1899555,2017-08-31,global,7KXjTSCq5nL1LoYtL7XAwS
40,1544921,2017-08-31,global,6RUKPb4LETWmmr3iAEQktW
46,1429254,2017-08-31,global,4aWmUDTfIPGksMNLV2rQP2
64,1037378,2017-08-31,global,0KKkJNfGyhkQ5aFogxQAPU
66,975823,2017-08-31,global,3eR23VReFzcdmS7TYCrhCe
92,821407,2017-08-31,global,3NdDpSvN911VPGivFlV5d0
4,3569482,2017-09-01,global,2ekn2ttSfGqwhhate0LSR0
9,2897834,2017-09-01,global,5CtI0qwDJkDQGwXD1H1cLb
12,2647751,2017-09-01,global,4iLqG9SeJSnt0cSPICSjxv
13,2611905,2017-09-01,global,7qiZfU4dY1lWllzX7mPBI3
29,1968139,2017-09-01,global,7KXjTSCq5nL1LoYtL7XAwS
39,1614097,2017-09-01,global,6RUKPb4LETWmmr3iAEQktW
41,1537553,2017-09-01,global,4aWmUDTfIPGksMNLV2rQP2
63,1073148,2017-09-01,global,0KKkJNfGyhkQ5aFogxQAPU
67,1013708,2017-09-01,global,3eR23VReFzcdmS7TYCrhCe
95,822984,2017-09-01,global,3NdDpSvN911VPGivFlV5d0
3,3471491,2017-09-02,global,2ekn2ttSfGqwhhate0LSR0
8,2868039,2017-09-02,global,5CtI0qwDJkDQGwXD1H1cLb
10,2599464,2017-09-02,global,7qiZfU4dY1lWllzX7mPBI3
13,2536089,2017-09-02,global,4iLqG9SeJSnt0cSPICSjxv
29,1840593,2017-09-02,global,7KXjTSCq5nL1LoYtL7XAwS
36,1570421,2017-09-02,global,4aWmUDTfIPGksMNLV2rQP2
40,1536883,2017-09-02,global,6RUKPb4LETWmmr3iAEQktW
59,1057233,2017-09-02,global,0KKkJNfGyhkQ5aFogxQAPU
68,972007,2017-09-02,global,3eR23VReFzcdmS7TYCrhCe
98,754627,2017-09-02,global,3NdDpSvN911VPGivFlV5d0
3,3123179,2017-09-03,global,2ekn2ttSfGqwhhate0LSR0
9,2469596,2017-09-03,global,5CtI0qwDJkDQGwXD1H1cLb
14,2289764,2017-09-03,global,7qiZfU4dY1lWllzX7mPBI3
16,2247214,2017-09-03,global,4iLqG9SeJSnt0cSPICSjxv
32,1638934,2017-09-03,global,7KXjTSCq5nL1LoYtL7XAwS
38,1358236,2017-09-03,global,6RUKPb4LETWmmr3iAEQktW
39,1357650,2017-09-03,global,4aWmUDTfIPGksMNLV2rQP2
60,943237,2017-09-03,global,0KKkJNfGyhkQ5aFogxQAPU
71,857990,2017-09-03,global,3eR23VReFzcdmS7TYCrhCe
89,729892,2017-09-03,global,3NdDpSvN911VPGivFlV5d0
4,3494377,2017-09-04,global,2ekn2ttSfGqwhhate0LSR0
13,2449300,2017-09-04,global,5CtI0qwDJkDQGwXD1H1cLb
15,2412046,2017-09-04,global,4iLqG9SeJSnt0cSPICSjxv
16,2360376,2017-09-04,global,7qiZfU4dY1lWllzX7mPBI3
34,1717937,2017-09-04,global,7KXjTSCq5nL1LoYtL7XAwS
39,1449289,2017-09-04,global,6RUKPb4LETWmmr3iAEQktW
46,1307185,2017-09-04,global,4aWmUDTfIPGksMNLV2rQP2
60,989042,2017-09-04,global,0KKkJNfGyhkQ5aFogxQAPU
71,897461,2017-09-04,global,3eR23VReFzcdmS7TYCrhCe
86,793977,2017-09-04,global,3NdDpSvN911VPGivFlV5d0
3,3590573,2017-09-05,global,2ekn2ttSfGqwhhate0LSR0
14,2442744,2017-09-05,global,4iLqG9SeJSnt0cSPICSjxv
15,2373710,2017-09-05,global,5CtI0qwDJkDQGwXD1H1cLb
16,2353268,2017-09-05,global,7qiZfU4dY1lWllzX7mPBI3
34,1731503,2017-09-05,global,7KXjTSCq5nL1LoYtL7XAwS
40,1445660,2017-09-05,global,6RUKPb4LETWmmr3iAEQktW
48,1288415,2017-09-05,global,4aWmUDTfIPGksMNLV2rQP2
69,936345,2017-09-05,global,0KKkJNfGyhkQ5aFogxQAPU
73,897356,2017-09-05,global,3eR23VReFzcdmS7TYCrhCe
89,799686,2017-09-05,global,3NdDpSvN911VPGivFlV5d0
3,3633615,2017-09-06,global,2ekn2ttSfGqwhhate0LSR0
13,2478990,2017-09-06,global,4iLqG9SeJSnt0cSPICSjxv
15,2386067,2017-09-06,global,7qiZfU4dY1lWllzX7mPBI3
17,2336226,2017-09-06,global,5CtI0qwDJkDQGwXD1H1cLb
35,1745008,2017-09-06,global,7KXjTSCq5nL1LoYtL7XAwS
40,1453926,2017-09-06,global,6RUKPb4LETWmmr3iAEQktW
48,1310858,2017-09-06,global,4aWmUDTfIPGksMNLV2rQP2
70,945124,2017-09-06,global,0KKkJNfGyhkQ5aFogxQAPU
74,911290,2017-09-06,global,3eR23VReFzcdmS7TYCrhCe
86,812957,2017-09-06,global,3NdDpSvN911VPGivFlV5d0
3,3631518,2017-09-07,global,2ekn2ttSfGqwhhate0LSR0
13,2484782,2017-09-07,global,4iLqG9SeJSnt0cSPICSjxv
14,2418687,2017-09-07,global,7qiZfU4dY1lWllzX7mPBI3
16,2329726,2017-09-07,global,5CtI0qwDJkDQGwXD1H1cLb
33,1769381,2017-09-07,global,7KXjTSCq5nL1LoYtL7XAwS
41,1440423,2017-09-07,global,6RUKPb4LETWmmr3iAEQktW
49,1340005,2017-09-07,global,4aWmUDTfIPGksMNLV2rQP2
70,948655,2017-09-07,global,0KKkJNfGyhkQ5aFogxQAPU
74,924267,2017-09-07,global,3eR23VReFzcdmS7TYCrhCe
87,822176,2017-09-07,global,3NdDpSvN911VPGivFlV5d0
4,3680505,2017-09-08,global,2ekn2ttSfGqwhhate0LSR0
15,2504539,2017-09-08,global,4iLqG9SeJSnt0cSPICSjxv
16,2460404,2017-09-08,global,7qiZfU4dY1lWllzX7mPBI3
17,2420934,2017-09-08,global,5CtI0qwDJkDQGwXD1H1cLb
36,1830858,2017-09-08,global,7KXjTSCq5nL1LoYtL7XAwS
43,1467330,2017-09-08,global,6RUKPb4LETWmmr3iAEQktW
49,1396962,2017-09-08,global,4aWmUDTfIPGksMNLV2rQP2
70,972270,2017-09-08,global,0KKkJNfGyhkQ5aFogxQAPU
79,931375,2017-09-08,global,3eR23VReFzcdmS7TYCrhCe
89,848210,2017-09-08,global,3NdDpSvN911VPGivFlV5d0
4,3589934,2017-09-09,global,2ekn2ttSfGqwhhate0LSR0
15,2430587,2017-09-09,global,5CtI0qwDJkDQGwXD1H1cLb
16,2411664,2017-09-09,global,7qiZfU4dY1lWllzX7mPBI3
17,2389247,2017-09-09,global,4iLqG9SeJSnt0cSPICSjxv
36,1738849,2017-09-09,global,7KXjTSCq5nL1LoYtL7XAwS
44,1418485,2017-09-09,global,4aWmUDTfIPGksMNLV2rQP2
45,1399118,2017-09-09,global,6RUKPb4LETWmmr3iAEQktW
63,965552,2017-09-09,global,0KKkJNfGyhkQ5aFogxQAPU
77,876893,2017-09-09,global,3eR23VReFzcdmS7TYCrhCe
88,794252,2017-09-09,global,3NdDpSvN911VPGivFlV5d0
4,3172553,2017-09-10,global,2ekn2ttSfGqwhhate0LSR0
15,2135807,2017-09-10,global,4iLqG9SeJSnt0cSPICSjxv
16,2105791,2017-09-10,global,7qiZfU4dY1lWllzX7mPBI3
17,2099544,2017-09-10,global,5CtI0qwDJkDQGwXD1H1cLb
36,1534795,2017-09-10,global,7KXjTSCq5nL1LoYtL7XAwS
44,1233564,2017-09-10,global,6RUKPb4LETWmmr3iAEQktW
48,1215868,2017-09-10,global,4aWmUDTfIPGksMNLV2rQP2
63,854931,2017-09-10,global,0KKkJNfGyhkQ5aFogxQAPU
81,773554,2017-09-10,global,3eR23VReFzcdmS7TYCrhCe
85,723771,2017-09-10,global,3NdDpSvN911VPGivFlV5d0
4,3469405,2017-09-11,global,2ekn2ttSfGqwhhate0LSR0
14,2279276,2017-09-11,global,4iLqG9SeJSnt0cSPICSjxv
18,2186963,2017-09-11,global,7qiZfU4dY1lWllzX7mPBI3
23,2053440,2017-09-11,global,5CtI0qwDJkDQGwXD1H1cLb
36,1626456,2017-09-11,global,7KXjTSCq5nL1LoYtL7XAwS
44,1321828,2017-09-11,global,6RUKPb4LETWmmr3iAEQktW
50,1175278,2017-09-11,global,4aWmUDTfIPGksMNLV2rQP2
74,869083,2017-09-11,global,0KKkJNfGyhkQ5aFogxQAPU
81,819498,2017-09-11,global,3eR23VReFzcdmS7TYCrhCe
87,767282,2017-09-11,global,3NdDpSvN911VPGivFlV5d0
4,3595788,2017-09-12,global,2ekn2ttSfGqwhhate0LSR0
14,2347065,2017-09-12,global,4iLqG9SeJSnt0cSPICSjxv
18,2230053,2017-09-12,global,7qiZfU4dY1lWllzX7mPBI3
25,2057302,2017-09-12,global,5CtI0qwDJkDQGwXD1H1cLb
35,1686452,2017-09-12,global,7KXjTSCq5nL1LoYtL7XAwS
44,1351492,2017-09-12,global,6RUKPb4LETWmmr3iAEQktW
51,1194165,2017-09-12,global,4aWmUDTfIPGksMNLV2rQP2
74,894484,2017-09-12,global,0KKkJNfGyhkQ5aFogxQAPU
81,838960,2017-09-12,global,3eR23VReFzcdmS7TYCrhCe
87,793150,2017-09-12,global,3NdDpSvN911VPGivFlV5d0
4,3715683,2017-09-13,global,2ekn2ttSfGqwhhate0LSR0
13,2405604,2017-09-13,global,4iLqG9SeJSnt0cSPICSjxv
18,2248885,2017-09-13,global,7qiZfU4dY1lWllzX7mPBI3
26,2060620,2017-09-13,global,5CtI0qwDJkDQGwXD1H1cLb
35,1697291,2017-09-13,global,7KXjTSCq5nL1LoYtL7XAwS
